frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf,kp17_x,kp17_y,kp17_z,kp17_conf,kp18_x,kp18_y,kp18_z,kp18_conf,kp19_x,kp19_y,kp19_z,kp19_conf,kp20_x,kp20_y,kp20_z,kp20_conf,kp21_x,kp21_y,kp21_z,kp21_conf,kp22_x,kp22_y,kp22_z,kp22_conf,kp23_x,kp23_y,kp23_z,kp23_conf,kp24_x,kp24_y,kp24_z,kp24_conf,kp25_x,kp25_y,kp25_z,kp25_conf,kp26_x,kp26_y,kp26_z,kp26_conf,kp27_x,kp27_y,kp27_z,kp27_conf,kp28_x,kp28_y,kp28_z,kp28_conf,kp29_x,kp29_y,kp29_z,kp29_conf,kp30_x,kp30_y,kp30_z,kp30_conf,kp31_x,kp31_y,kp31_z,kp31_conf,kp32_x,kp32_y,kp32_z,kp32_conf
191,0.86424,0.64924,-0.26312,1.0,0.87173,0.61864,-0.24703,1.0,0.87073,0.61575,-0.24701,1.0,0.86951,0.6126,-0.24716,1.0,0.8693,0.61857,-0.29242,1.0,0.86683,0.61587,-0.29246,1.0,0.8641,0.61275,-0.29234,1.0,0.84467,0.59069,-0.14092,1.0,0.839,0.59039,-0.3453,1.0,0.8475,0.65586,-0.21678,1.0,0.84527,0.65384,-0.2757,1.0,0.752,0.59174,0.01933,1.0,0.71857,0.63227,-0.38305,1.0,0.67016,0.64434,0.24827,0.451,0.58932,0.69659,-0.36526,0.996,0.70166,0.76816,0.37065,0.775,0.63776,0.86505,-0.25806,0.992,0.72773,0.77949,0.39427,0.792,0.66934,0.88359,-0.28588,0.987,0.72805,0.78338,0.35646,0.802,0.6776,0.86643,-0.27794,0.986,0.7155,0.78263,0.35885,0.783,0.67147,0.85579,-0.25241,0.976,0.49331,0.6447,0.13981,0.997,0.47494,0.67451,-0.1397,0.998,0.32454,0.70168,0.25704,0.696,0.29165,0.76981,-0.04415,0.986,0.19266,0.59742,0.40566,0.841,0.1647,0.58886,0.09455,0.993,0.17317,0.54564,0.41862,0.838,0.14696,0.52642,0.1101,0.98,0.14205,0.64862,0.40895,0.896,0.10267,0.65484,0.08253,0.986
192,0.86417,0.65844,-0.26191,1.0,0.87177,0.62711,-0.24665,1.0,0.87073,0.62418,-0.24662,1.0,0.86946,0.62106,-0.24677,1.0,0.86952,0.62748,-0.29193,1.0,0.86712,0.6249,-0.292,1.0,0.86446,0.62179,-0.29189,1.0,0.84545,0.5996,-0.13495,1.0,0.83955,0.59931,-0.34365,1.0,0.8472,0.6647,-0.21623,1.0,0.84511,0.66339,-0.2752,1.0,0.75384,0.59742,0.02771,1.0,0.72034,0.64145,-0.38253,1.0,0.67141,0.64432,0.27546,0.427,0.58936,0.69562,-0.36778,0.996,0.70237,0.76822,0.4025,0.757,0.63776,0.86497,-0.26167,0.992,0.72841,0.779,0.42595,0.777,0.66934,0.88399,-0.29742,0.986,0.72994,0.7835,0.38295,0.788,0.67763,0.86644,-0.2893,0.985,0.71732,0.78274,0.38848,0.769,0.67171,0.85579,-0.25727,0.974,0.49533,0.64612,0.14315,0.997,0.47665,0.67699,-0.14305,0.998,0.32561,0.70142,0.25982,0.684,0.29202,0.77056,-0.04802,0.986,0.19353,0.59723,0.41739,0.834,0.1653,0.58989,0.09561,0.993,0.17492,0.5457,0.43046,0.83,0.14912,0.52588,0.11183,0.98,0.14949,0.64612,0.4111,0.891,0.10266,0.65102,0.08129,0.986
193,0.86543,0.6698,-0.28493,1.0,0.8726,0.63832,-0.2645,1.0,0.87152,0.63525,-0.26447,1.0,0.87021,0.63203,-0.26461,1.0,0.87039,0.63889,-0.31338,1.0,0.86798,0.63626,-0.31341,1.0,0.86531,0.63309,-0.31328,1.0,0.8463,0.6102,-0.14058,1.0,0.84008,0.60961,-0.36125,1.0,0.84843,0.67631,-0.23227,1.0,0.84628,0.67508,-0.29586,1.0,0.75534,0.60476,0.02761,1.0,0.7216,0.64856,-0.40304,1.0,0.6735,0.64429,0.28658,0.401,0.5894,0.69479,-0.42998,0.995,0.70343,0.76825,0.42021,0.734,0.63824,0.86446,-0.3855,0.991,0.72957,0.77908,0.44697,0.76,0.66983,0.88417,-0.42753,0.985,0.73184,0.78374,0.39884,0.771,0.67876,0.86606,-0.41473,0.984,0.71931,0.78282,0.40465,0.753,0.67331,0.8554,-0.37959,0.972,0.49737,0.64833,0.15192,0.997,0.47876,0.68011,-0.15189,0.998,0.32603,0.70062,0.28562,0.67,0.2924,0.77102,-0.04849,0.986,0.19355,0.5953,0.46846,0.828,0.16622,0.58861,0.10733,0.993,0.17479,0.54296,0.48404,0.822,0.15058,0.52395,0.12649,0.979,0.14815,0.64421,0.4616,0.888,0.10266,0.64648,0.0883,0.986
194,0.86702,0.68049,-0.28509,1.0,0.87437,0.64879,-0.26517,1.0,0.87331,0.64558,-0.26514,1.0,0.87201,0.64224,-0.26528,1.0,0.87208,0.64949,-0.31359,1.0,0.86967,0.64683,-0.31361,1.0,0.867,0.64366,-0.31348,1.0,0.84799,0.62006,-0.14209,1.0,0.84162,0.62029,-0.36107,1.0,0.84957,0.68643,-0.23251,1.0,0.84747,0.68534,-0.29549,1.0,0.75772,0.6108,0.02577,1.0,0.72336,0.65574,-0.40089,1.0,0.67511,0.64444,0.28639,0.377,0.58935,0.69446,-0.42499,0.995,0.70444,0.76831,0.4253,0.71,0.63853,0.8637,-0.37917,0.99,0.73042,0.77902,0.45102,0.741,0.67,0.88415,-0.4194,0.983,0.73319,0.7845,0.40322,0.753,0.67942,0.8655,-0.40743,0.982,0.72105,0.78311,0.41005,0.735,0.67429,0.85522,-0.37343,0.969,0.49882,0.65089,0.15223,0.997,0.47989,0.68389,-0.15221,0.998,0.32732,0.70077,0.29592,0.66,0.29261,0.77161,-0.04515,0.986,0.19478,0.59335,0.48186,0.825,0.16615,0.58841,0.12304,0.993,0.17584,0.53889,0.49829,0.817,0.15098,0.52466,0.14297,0.979,0.15659,0.63445,0.4815,0.886,0.10282,0.64223,0.10653,0.986
195,0.86795,0.69081,-0.29142,1.0,0.87559,0.66078,-0.27089,1.0,0.8746,0.6576,-0.27087,1.0,0.87337,0.65425,-0.27102,1.0,0.87315,0.66137,-0.31871,1.0,0.87078,0.65867,-0.31874,1.0,0.86818,0.65546,-0.31861,1.0,0.84966,0.63086,-0.14585,1.0,0.84295,0.63138,-0.36211,1.0,0.8504,0.6968,-0.23797,1.0,0.84825,0.6958,-0.30016,1.0,0.7604,0.61867,0.02226,1.0,0.72542,0.66275,-0.40005,1.0,0.6757,0.64475,0.28282,0.355,0.58929,0.69414,-0.4387,0.994,0.70559,0.76895,0.4298,0.687,0.63838,0.86169,-0.41999,0.989,0.73117,0.77907,0.45699,0.724,0.67001,0.8829,-0.46304,0.983,0.73466,0.78537,0.40964,0.737,0.67964,0.86403,-0.44791,0.982,0.72286,0.78357,0.41507,0.719,0.6747,0.85413,-0.41375,0.967,0.49947,0.65511,0.15309,0.997,0.48,0.68735,-0.15307,0.998,0.32826,0.70157,0.29593,0.648,0.29271,0.7728,-0.04361,0.986,0.19575,0.59253,0.48187,0.819,0.16672,0.58744,0.12896,0.993,0.17669,0.53682,0.49818,0.809,0.15222,0.52355,0.14898,0.979,0.15752,0.63039,0.48019,0.882,0.1028,0.63882,0.11405,0.986
196,0.86776,0.70411,-0.29482,1.0,0.87573,0.67695,-0.2741,1.0,0.87485,0.67364,-0.27408,1.0,0.87375,0.67016,-0.27422,1.0,0.87326,0.6776,-0.3212,1.0,0.87099,0.67478,-0.32124,1.0,0.86852,0.67156,-0.32111,1.0,0.85075,0.64496,-0.14848,1.0,0.84367,0.64578,-0.36171,1.0,0.85036,0.70844,-0.2412,1.0,0.84799,0.70754,-0.3025,1.0,0.7622,0.62695,0.01982,1.0,0.72747,0.66917,-0.39896,1.0,0.67581,0.64563,0.28586,0.332,0.58931,0.69384,-0.45678,0.994,0.7058,0.76961,0.44786,0.66,0.63839,0.86017,-0.46539,0.989,0.73156,0.77922,0.4784,0.703,0.67068,0.88039,-0.50993,0.982,0.73559,0.78625,0.43107,0.716,0.68078,0.86212,-0.49161,0.981,0.72382,0.78414,0.43366,0.699,0.67594,0.85253,-0.45844,0.966,0.50035,0.65919,0.15397,0.997,0.48052,0.69024,-0.15396,0.998,0.32854,0.7028,0.29625,0.635,0.29275,0.77319,-0.04334,0.986,0.19655,0.59198,0.48367,0.811,0.1672,0.58538,0.12901,0.994,0.17786,0.53623,0.49983,0.799,0.15332,0.52126,0.14884,0.978,0.15694,0.62901,0.48005,0.877,0.10284,0.63534,0.11444,0.987
197,0.86818,0.70987,-0.29234,1.0,0.87597,0.68377,-0.27107,1.0,0.87512,0.68074,-0.27104,1.0,0.87408,0.67756,-0.27118,1.0,0.8737,0.68403,-0.31839,1.0,0.8716,0.68115,-0.31842,1.0,0.86927,0.67785,-0.31829,1.0,0.85155,0.65273,-0.14777,1.0,0.84456,0.65291,-0.36028,1.0,0.8506,0.71458,-0.23833,1.0,0.84829,0.71338,-0.30001,1.0,0.76305,0.63296,0.02791,1.0,0.73085,0.67459,-0.39824,1.0,0.677,0.64643,0.30701,0.312,0.58946,0.69361,-0.47737,0.993,0.70582,0.77072,0.48152,0.641,0.63783,0.8577,-0.50903,0.988,0.7315,0.78025,0.51614,0.688,0.6705,0.8774,-0.55715,0.981,0.73553,0.78736,0.46726,0.702,0.68076,0.86108,-0.5369,0.98,0.72388,0.78504,0.46725,0.685,0.67592,0.85159,-0.50181,0.964,0.50089,0.66316,0.15704,0.997,0.48151,0.69334,-0.15707,0.998,0.32894,0.70283,0.3019,0.627,0.29278,0.77335,-0.05404,0.986,0.19677,0.59031,0.49231,0.808,0.16772,0.58471,0.11002,0.994,0.17832,0.53363,0.5082,0.795,0.15435,0.51975,0.12915,0.979,0.14914,0.62992,0.48398,0.876,0.10262,0.63516,0.08844,0.987
198,0.87117,0.71704,-0.28933,1.0,0.87814,0.69043,-0.26522,1.0,0.87714,0.68745,-0.26518,1.0,0.87596,0.68433,-0.2653,1.0,0.87609,0.69057,-0.31236,1.0,0.87397,0.68762,-0.31239,1.0,0.87163,0.68427,-0.31227,1.0,0.85311,0.66041,-0.13425,1.0,0.8465,0.66052,-0.34707,1.0,0.85283,0.72238,-0.23231,1.0,0.85061,0.72125,-0.29411,1.0,0.76334,0.63941,0.03797,1.0,0.73343,0.681,-0.39041,1.0,0.67687,0.64681,0.31842,0.292,0.5905,0.69358,-0.4699,0.993,0.7045,0.77228,0.4992,0.618,0.63768,0.85602,-0.50378,0.988,0.72871,0.7821,0.53439,0.67,0.67045,0.87511,-0.55181,0.98,0.73435,0.78879,0.48526,0.684,0.68075,0.86058,-0.53124,0.979,0.72332,0.78604,0.48495,0.667,0.67587,0.85101,-0.49656,0.963,0.50118,0.66726,0.15792,0.997,0.48222,0.69675,-0.15797,0.998,0.32941,0.70318,0.30223,0.622,0.29285,0.77334,-0.05554,0.987,0.19759,0.58853,0.48834,0.807,0.16825,0.58362,0.10573,0.994,0.17928,0.53081,0.50381,0.793,0.15539,0.51846,0.12442,0.979,0.15256,0.62309,0.48013,0.875,0.10271,0.63348,0.08246,0.987
199,0.87402,0.72341,-0.28724,1.0,0.88022,0.6962,-0.26449,1.0,0.87913,0.69327,-0.26446,1.0,0.87788,0.69017,-0.26459,1.0,0.87824,0.69644,-0.31189,1.0,0.87607,0.69359,-0.31192,1.0,0.87371,0.69031,-0.31181,1.0,0.85516,0.66733,-0.13374,1.0,0.84861,0.66756,-0.34575,1.0,0.85559,0.72962,-0.23191,1.0,0.85357,0.72848,-0.2939,1.0,0.76378,0.64596,0.03713,1.0,0.73561,0.68785,-0.38832,1.0,0.67645,0.64784,0.3079,0.275,0.59125,0.69373,-0.45438,0.992,0.70416,0.77657,0.47608,0.596,0.63767,0.85579,-0.45658,0.987,0.72864,0.78621,0.50758,0.654,0.67044,0.87494,-0.50147,0.979,0.7343,0.79206,0.45887,0.668,0.68074,0.86062,-0.48327,0.978,0.72325,0.78891,0.46137,0.651,0.67586,0.85102,-0.44961,0.961,0.50169,0.67023,0.15832,0.997,0.4827,0.69945,-0.15834,0.998,0.32955,0.70402,0.30831,0.615,0.29292,0.77381,-0.05491,0.987,0.19782,0.58697,0.50118,0.804,0.16851,0.58269,0.10661,0.994,0.1799,0.52872,0.51759,0.788,0.15624,0.51736,0.12519,0.979,0.15472,0.6206,0.49509,0.874,0.1028,0.63195,0.08509,0.988
200,0.87649,0.73511,-0.28712,1.0,0.88309,0.70726,-0.26483,1.0,0.88188,0.70399,-0.2648,1.0,0.88054,0.70049,-0.26493,1.0,0.88108,0.70735,-0.31208,1.0,0.87876,0.70421,-0.31211,1.0,0.8763,0.70059,-0.31199,1.0,0.8575,0.67552,-0.13389,1.0,0.85117,0.67579,-0.34596,1.0,0.8576,0.74006,-0.23215,1.0,0.85566,0.73873,-0.29391,1.0,0.76545,0.65136,0.0359,1.0,0.73842,0.69463,-0.38844,1.0,0.67608,0.64783,0.30937,0.257,0.59197,0.69403,-0.45459,0.992,0.70403,0.77958,0.48352,0.573,0.63797,0.85588,-0.46784,0.986,0.72865,0.79032,0.51464,0.635,0.67064,0.87514,-0.51558,0.979,0.73426,0.79545,0.46496,0.65,0.68076,0.86133,-0.49614,0.978,0.72323,0.79166,0.46846,0.634,0.67594,0.85108,-0.46084,0.96,0.50224,0.67293,0.15913,0.997,0.48369,0.70237,-0.15914,0.998,0.32972,0.70475,0.31515,0.607,0.29307,0.77375,-0.04587,0.987,0.1978,0.58597,0.51326,0.802,0.16894,0.58235,0.13288,0.994,0.17995,0.52693,0.53015,0.784,0.1565,0.51687,0.15339,0.979,0.15555,0.62129,0.50717,0.874,0.10312,0.63183,0.11417,0.988
201,0.87897,0.74293,-0.30591,1.0,0.88552,0.71446,-0.28209,1.0,0.88428,0.71115,-0.28207,1.0,0.88284,0.70757,-0.2822,1.0,0.88341,0.7146,-0.33034,1.0,0.88099,0.71148,-0.33037,1.0,0.87841,0.70788,-0.33025,1.0,0.85953,0.68309,-0.14366,1.0,0.85321,0.68401,-0.36152,1.0,0.86029,0.74779,-0.24794,1.0,0.85855,0.74658,-0.3111,1.0,0.76657,0.65836,0.03541,1.0,0.74148,0.70176,-0.40389,1.0,0.67303,0.64757,0.32046,0.238,0.59344,0.69428,-0.49387,0.991,0.70373,0.78146,0.51057,0.544,0.63816,0.85584,-0.54071,0.986,0.72791,0.79336,0.54529,0.611,0.67101,0.87522,-0.59639,0.978,0.73358,0.79883,0.49313,0.626,0.68089,0.86221,-0.5728,0.977,0.72294,0.79449,0.49511,0.611,0.67606,0.85123,-0.53316,0.959,0.50255,0.67596,0.16397,0.997,0.48405,0.70477,-0.16399,0.998,0.33021,0.705,0.34419,0.598,0.29313,0.77375,-0.02949,0.987,0.19803,0.5852,0.5655,0.799,0.17029,0.5817,0.17745,0.995,0.18018,0.52578,0.58443,0.78,0.15732,0.51597,0.20091,0.979,0.15175,0.62251,0.55688,0.873,0.1034,0.62942,0.15921,0.988
202,0.88068,0.75131,-0.31223,1.0,0.88721,0.7226,-0.29057,1.0,0.88603,0.71917,-0.29055,1.0,0.88458,0.71542,-0.29068,1.0,0.8849,0.72281,-0.33886,1.0,0.88246,0.71965,-0.33889,1.0,0.87986,0.71607,-0.33879,1.0,0.86133,0.69039,-0.1587,1.0,0.85516,0.69251,-0.3769,1.0,0.86222,0.75543,-0.25594,1.0,0.86031,0.75457,-0.31897,1.0,0.76719,0.66161,0.02415,1.0,0.74111,0.70834,-0.4123,1.0,0.67109,0.64712,0.31278,0.219,0.59409,0.69557,-0.48314,0.99,0.70374,0.78233,0.49442,0.51,0.63927,0.85589,-0.46633,0.984,0.72804,0.79439,0.5263,0.581,0.67154,0.87558,-0.51723,0.977,0.73355,0.80019,0.47541,0.596,0.68124,0.86356,-0.49371,0.975,0.72284,0.79587,0.47892,0.582,0.67643,0.85177,-0.45725,0.956,0.50381,0.67761,0.16327,0.997,0.48487,0.70681,-0.16327,0.998,0.33035,0.7051,0.34091,0.586,0.29321,0.77369,-0.0196,0.987,0.19851,0.58394,0.56215,0.796,0.17302,0.58029,0.19147,0.995,0.1807,0.52431,0.58156,0.774,0.15913,0.5147,0.2157,0.978,0.14769,0.62247,0.55548,0.872,0.10361,0.6261,0.17896,0.989
203,0.88058,0.75888,-0.31313,1.0,0.88709,0.72993,-0.29079,1.0,0.88604,0.72649,-0.29077,1.0,0.88473,0.72276,-0.29091,1.0,0.88465,0.73001,-0.33858,1.0,0.88229,0.72673,-0.33861,1.0,0.8798,0.72311,-0.33852,1.0,0.86214,0.69786,-0.15814,1.0,0.85593,0.70002,-0.37424,1.0,0.86252,0.76261,-0.25666,1.0,0.86036,0.76186,-0.31907,1.0,0.76716,0.66681,0.02408,1.0,0.74059,0.71408,-0.41125,1.0,0.67045,0.64643,0.31353,0.201,0.59482,0.69699,-0.47973,0.989,0.70363,0.78352,0.50583,0.475,0.6393,0.85647,-0.49471,0.983,0.72794,0.79531,0.54088,0.549,0.67163,0.87673,-0.54644,0.975,0.73285,0.80115,0.49184,0.564,0.68124,0.86543,-0.52219,0.974,0.72248,0.79736,0.49147,0.551,0.67644,0.8538,-0.48622,0.953,0.50399,0.67928,0.163,0.997,0.48502,0.7085,-0.16299,0.998,0.33047,0.70535,0.3412,0.575,0.29359,0.77357,-0.01515,0.987,0.1991,0.58284,0.56304,0.792,0.17494,0.57929,0.19763,0.995,0.18163,0.52325,0.58225,0.769,0.16072,0.51409,0.22182,0.978,0.14467,0.62205,0.55374,0.871,0.10382,0.62436,0.18445,0.989
204,0.88009,0.76683,-0.31098,1.0,0.88683,0.7371,-0.28821,1.0,0.88588,0.73373,-0.28819,1.0,0.88468,0.73003,-0.28832,1.0,0.88426,0.73663,-0.33683,1.0,0.88195,0.73315,-0.33687,1.0,0.87951,0.72935,-0.33679,1.0,0.86248,0.7051,-0.15568,1.0,0.85631,0.70678,-0.37394,1.0,0.86243,0.77079,-0.25418,1.0,0.86011,0.76984,-0.3176,1.0,0.76727,0.67242,0.03091,1.0,0.74041,0.72004,-0.41571,1.0,0.66716,0.64614,0.3172,0.185,0.59487,0.69804,-0.4868,0.988,0.7023,0.78381,0.51244,0.442,0.63959,0.85713,-0.50296,0.982,0.72654,0.7954,0.55019,0.516,0.67183,0.87755,-0.55343,0.973,0.73052,0.80162,0.5029,0.531,0.68128,0.86665,-0.52805,0.972,0.721,0.79819,0.49872,0.518,0.67644,0.85542,-0.49381,0.949,0.50389,0.68087,0.16576,0.997,0.48507,0.71057,-0.16572,0.998,0.33038,0.70532,0.33627,0.562,0.29376,0.77346,-0.01534,0.987,0.19921,0.58075,0.55336,0.787,0.17649,0.57711,0.18052,0.995,0.18183,0.52049,0.57174,0.761,0.1623,0.51143,0.2037,0.977,0.14042,0.62065,0.54056,0.868,0.10311,0.62214,0.16618,0.989
205,0.88005,0.77251,-0.30777,1.0,0.88691,0.74193,-0.28658,1.0,0.88602,0.73868,-0.28656,1.0,0.88489,0.73511,-0.2867,1.0,0.88419,0.74095,-0.33382,1.0,0.88187,0.73744,-0.33386,1.0,0.87946,0.73364,-0.33377,1.0,0.86303,0.71067,-0.14616,1.0,0.85679,0.71218,-0.37187,1.0,0.86253,0.7765,-0.25322,1.0,0.86003,0.775,-0.31477,1.0,0.76802,0.67845,0.04538,1.0,0.74048,0.72575,-0.41655,1.0,0.66746,0.64513,0.32572,0.171,0.5949,0.69952,-0.49764,0.986,0.7018,0.78522,0.51601,0.411,0.63959,0.8579,-0.52629,0.98,0.72496,0.79748,0.55264,0.485,0.67182,0.87945,-0.57942,0.971,0.72827,0.80509,0.50368,0.499,0.68129,0.86894,-0.55262,0.97,0.71967,0.80159,0.50116,0.488,0.67644,0.85776,-0.51689,0.946,0.50398,0.68278,0.17103,0.997,0.48525,0.71218,-0.17098,0.998,0.33017,0.70533,0.33987,0.549,0.29378,0.7733,-0.03011,0.987,0.19955,0.58017,0.56152,0.781,0.17704,0.57609,0.17232,0.995,0.1828,0.52038,0.58,0.753,0.16357,0.51046,0.19446,0.976,0.13757,0.61999,0.54534,0.864,0.10237,0.62141,0.15869,0.989
206,0.88335,0.77813,-0.30701,1.0,0.88942,0.74677,-0.28472,1.0,0.88845,0.74357,-0.28471,1.0,0.88718,0.74003,-0.28484,1.0,0.88644,0.74595,-0.33285,1.0,0.88385,0.74273,-0.33289,1.0,0.88123,0.73924,-0.33281,1.0,0.86424,0.71577,-0.14614,1.0,0.85819,0.71848,-0.3706,1.0,0.86552,0.78223,-0.25125,1.0,0.86278,0.7812,-0.3138,1.0,0.76916,0.68342,0.0429,0.999,0.74021,0.73318,-0.41666,1.0,0.67057,0.64314,0.32124,0.159,0.59495,0.70266,-0.48706,0.986,0.70215,0.78527,0.51187,0.382,0.64015,0.85806,-0.50223,0.978,0.7251,0.79758,0.54712,0.455,0.67178,0.88062,-0.55254,0.969,0.72882,0.80552,0.49743,0.469,0.68133,0.87007,-0.52917,0.967,0.72026,0.80235,0.49666,0.459,0.67652,0.85895,-0.4938,0.942,0.50413,0.68404,0.17146,0.997,0.48539,0.7137,-0.17142,0.998,0.33006,0.70567,0.35023,0.533,0.29383,0.77314,-0.02553,0.987,0.19984,0.58035,0.57338,0.775,0.17797,0.57539,0.18298,0.995,0.18344,0.52071,0.59249,0.746,0.16439,0.51022,0.20691,0.975,0.13749,0.62031,0.5633,0.861,0.10205,0.62118,0.17248,0.989
207,0.88406,0.78284,-0.30002,1.0,0.89022,0.75112,-0.27803,1.0,0.88927,0.74774,-0.27803,1.0,0.88804,0.74405,-0.27815,1.0,0.88736,0.75091,-0.32793,1.0,0.88491,0.74794,-0.32797,1.0,0.88243,0.7447,-0.32792,1.0,0.86512,0.71892,-0.1428,1.0,0.85962,0.72415,-0.37008,1.0,0.86633,0.78573,-0.24363,1.0,0.86361,0.78524,-0.30855,1.0,0.77056,0.68435,0.04224,0.999,0.74083,0.73898,-0.41601,1.0,0.6734,0.63588,0.32131,0.148,0.59542,0.70368,-0.46885,0.985,0.70306,0.78587,0.50762,0.357,0.64016,0.85963,-0.44492,0.976,0.72858,0.79794,0.54073,0.431,0.67178,0.8822,-0.49337,0.966,0.73102,0.80615,0.49089,0.445,0.68142,0.87136,-0.4722,0.965,0.72173,0.80367,0.49198,0.436,0.67656,0.86047,-0.43657,0.937,0.50504,0.68438,0.17129,0.996,0.48615,0.71537,-0.17122,0.998,0.33119,0.70641,0.35752,0.516,0.29435,0.77319,-0.02149,0.986,0.20009,0.58034,0.59507,0.765,0.17905,0.57518,0.20237,0.994,0.18419,0.52108,0.61602,0.736,0.16551,0.50993,0.22822,0.974,0.13768,0.62057,0.59117,0.854,0.10289,0.61899,0.19406,0.988
208,0.88434,0.78712,-0.30107,1.0,0.89061,0.75613,-0.27793,1.0,0.88968,0.7529,-0.27793,1.0,0.88849,0.7493,-0.27805,1.0,0.88769,0.75584,-0.32868,1.0,0.88523,0.753,-0.32872,1.0,0.88277,0.74985,-0.32867,1.0,0.86563,0.72363,-0.1385,1.0,0.86,0.72937,-0.37055,1.0,0.86677,0.79041,-0.24353,1.0,0.86387,0.79004,-0.30934,1.0,0.77099,0.68601,0.04987,0.999,0.74117,0.74315,-0.42361,1.0,0.67536,0.63301,0.33405,0.139,0.59645,0.70368,-0.50937,0.984,0.70313,0.78671,0.52141,0.336,0.64008,0.86144,-0.54625,0.975,0.72869,0.79933,0.55605,0.409,0.67159,0.88435,-0.60604,0.965,0.73181,0.8076,0.50416,0.423,0.68135,0.87274,-0.57848,0.963,0.72225,0.80557,0.50519,0.415,0.6765,0.86183,-0.53709,0.935,0.5051,0.68416,0.17656,0.996,0.48651,0.71708,-0.17653,0.998,0.33127,0.70642,0.38545,0.5,0.29464,0.77333,-0.01017,0.986,0.20011,0.58021,0.62934,0.758,0.18032,0.57518,0.22922,0.994,0.18457,0.52134,0.65051,0.73,0.16684,0.50971,0.25641,0.973,0.13756,0.62072,0.62105,0.851,0.10295,0.61778,0.21796,0.988
209,0.88483,0.79242,-0.29957,1.0,0.89119,0.76078,-0.27425,1.0,0.89027,0.75755,-0.27424,1.0,0.8891,0.75394,-0.27436,1.0,0.8883,0.76036,-0.32743,1.0,0.88585,0.75741,-0.32746,1.0,0.88338,0.75412,-0.32743,1.0,0.86609,0.7278,-0.12817,1.0,0.86046,0.73305,-0.37022,1.0,0.8674,0.79561,-0.23905,1.0,0.86443,0.79526,-0.30831,1.0,0.77214,0.68806,0.06185,0.999,0.7413,0.7439,-0.4248,1.0,0.67825,0.62961,0.34829,0.132,0.59865,0.70357,-0.53156,0.983,0.70369,0.78613,0.53618,0.318,0.63992,0.86322,-0.59233,0.974,0.72985,0.79918,0.5715,0.392,0.67145,0.88581,-0.65472,0.964,0.73394,0.80734,0.51844,0.405,0.68122,0.87397,-0.62541,0.962,0.72356,0.80544,0.51961,0.399,0.67621,0.8634,-0.58279,0.932,0.5058,0.68442,0.18203,0.996,0.48752,0.71764,-0.18202,0.998,0.3313,0.70763,0.3794,0.485,0.29487,0.77372,-0.01586,0.985,0.201,0.58029,0.62264,0.748,0.18127,0.57518,0.21112,0.994,0.18639,0.52147,0.64341,0.722,0.16873,0.50946,0.2371,0.972,0.13778,0.62079,0.61148,0.846,0.10291,0.61676,0.19729,0.988
210,0.88471,0.7936,-0.29325,1.0,0.89136,0.76178,-0.26592,1.0,0.89047,0.75861,-0.26593,1.0,0.88934,0.75505,-0.26605,1.0,0.88844,0.7611,-0.31997,1.0,0.88599,0.75798,-0.32001,1.0,0.88353,0.75456,-0.31998,1.0,0.86611,0.72863,-0.11785,1.0,0.86043,0.73396,-0.3621,1.0,0.86716,0.79725,-0.23136,1.0,0.86415,0.79651,-0.30194,1.0,0.77383,0.69131,0.06724,0.999,0.7413,0.74444,-0.42375,1.0,0.68599,0.6278,0.36428,0.125,0.59959,0.70306,-0.54632,0.983,0.70589,0.78546,0.56993,0.3,0.63988,0.86351,-0.64225,0.973,0.73498,0.79869,0.60745,0.375,0.67129,0.88652,-0.70852,0.963,0.73677,0.80715,0.55109,0.389,0.68117,0.87447,-0.6788,0.961,0.72662,0.80532,0.5526,0.383,0.67618,0.86385,-0.63342,0.93,0.50678,0.685,0.18329,0.996,0.48849,0.71781,-0.18327,0.998,0.33129,0.70821,0.37099,0.471,0.29501,0.77411,-0.03109,0.984,0.20139,0.58041,0.61285,0.738,0.18182,0.57525,0.20946,0.994,0.18738,0.52177,0.63338,0.712,0.16995,0.50949,0.23196,0.971,0.1381,0.62061,0.60058,0.839,0.10284,0.61544,0.19387,0.987
