frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf
31,170.8027,479.04419,0.0,1.0,145.68854,454.05481,0.0,1.0,153.03938,479.32077,0.0,1.0,151.58127,408.05096,0.0,1.0,151.51135,468.97211,0.0,1.0,259.45749,434.39667,0.0,1.0,240.45811,469.09323,0.0,1.0,359.24988,494.19595,0.0,1.0,325.8287,468.91833,0.0,1.0,282.87241,610.27197,0.0,1.0,358.05594,498.55966,0.0,1.0,558.29535,396.59781,0.0,1.0,551.94641,437.82681,0.0,1.0,792.33661,443.12305,0.0,1.0,827.67175,469.25089,0.0,1.0,1005.32721,447.50446,0.0,1.0,982.55518,422.50729,0.0,1.0
32,172.5507,474.80869,0.0,1.0,148.33652,450.86307,0.0,1.0,155.31676,475.80383,0.0,1.0,153.38133,408.59241,0.0,1.0,152.96739,468.22772,0.0,1.0,256.81894,434.53351,0.0,1.0,241.40598,470.35049,0.0,1.0,359.53784,488.19153,0.0,1.0,331.55328,466.12357,0.0,1.0,282.03177,607.76331,0.0,1.0,360.5509,494.76971,0.0,1.0,548.35803,399.37894,0.0,1.0,543.39703,440.75653,0.0,1.0,780.71735,437.44455,0.0,1.0,815.1261,465.83923,0.0,1.0,993.80066,448.58569,0.0,1.0,972.16858,428.2872,0.0,1.0
33,174.827,474.67856,0.0,1.0,149.57108,451.73682,0.0,1.0,158.1068,476.82156,0.0,1.0,150.93935,413.35016,0.0,1.0,155.79517,472.86505,0.0,1.0,252.12968,439.51407,0.0,1.0,246.83098,474.53183,0.0,1.0,363.46463,483.86697,0.0,1.0,345.23947,454.89526,0.0,1.0,285.54163,602.34033,0.0,1.0,377.35947,461.90015,0.0,1.0,542.66876,403.77029,0.0,1.0,544.09607,444.78091,0.0,1.0,776.56738,436.06488,0.0,1.0,814.74847,465.44034,0.0,1.0,993.35278,452.58908,0.0,1.0,972.63257,433.89468,0.0,1.0
34,174.78531,474.40891,0.0,1.0,150.47404,451.91534,0.0,1.0,159.66707,475.8653,0.0,1.0,152.77863,414.03711,0.0,1.0,159.24831,470.45871,0.0,1.0,253.11894,440.77307,0.0,1.0,248.79234,473.67288,0.0,1.0,363.91788,488.13232,0.0,1.0,345.75626,459.32977,0.0,1.0,281.91632,610.97717,0.0,1.0,366.11935,476.19727,0.0,1.0,540.83142,403.22348,0.0,1.0,543.12634,442.4064,0.0,1.0,768.37451,436.44553,0.0,1.0,805.33386,463.23596,0.0,1.0,987.76257,454.2247,0.0,1.0,967.86951,434.65204,0.0,1.0
35,173.92766,472.98987,0.0,1.0,149.75935,450.6774,0.0,1.0,160.07991,474.50113,0.0,1.0,152.35562,413.49072,0.0,1.0,161.96104,469.24374,0.0,1.0,252.74692,440.53583,0.0,1.0,252.40726,473.28018,0.0,1.0,367.40939,484.75461,0.0,1.0,350.3891,452.22015,0.0,1.0,279.86487,609.00861,0.0,1.0,357.23819,455.28516,0.0,1.0,536.48236,404.2439,0.0,1.0,541.7644,442.44299,0.0,1.0,761.93036,434.74179,0.0,1.0,800.008,460.99673,0.0,1.0,984.40552,454.33908,0.0,1.0,965.16187,435.69971,0.0,1.0
36,173.52505,473.07571,0.0,1.0,148.99123,450.70398,0.0,1.0,159.43707,474.86517,0.0,1.0,151.16808,413.26764,0.0,1.0,161.14674,469.93292,0.0,1.0,252.11639,439.88181,0.0,1.0,252.53004,473.68588,0.0,1.0,367.3891,483.84549,0.0,1.0,352.15051,451.25482,0.0,1.0,279.49182,606.89417,0.0,1.0,361.49973,446.79135,0.0,1.0,536.81659,404.83893,0.0,1.0,542.35297,443.6105,0.0,1.0,763.89783,434.2428,0.0,1.0,802.25787,461.65747,0.0,1.0,984.85956,454.21075,0.0,1.0,965.05396,436.56284,0.0,1.0
37,174.58409,472.11447,0.0,1.0,149.88625,449.99191,0.0,1.0,160.62071,473.93396,0.0,1.0,150.55655,414.10403,0.0,1.0,161.56883,470.09409,0.0,1.0,249.976,441.99042,0.0,1.0,253.17679,473.6521,0.0,1.0,368.10754,482.23322,0.0,1.0,356.6882,440.8775,0.0,1.0,283.01877,600.9762,0.0,1.0,373.62744,417.78036,0.0,1.0,534.48346,405.91931,0.0,1.0,542.02917,444.17862,0.0,1.0,762.73492,433.51434,0.0,1.0,803.01257,461.09534,0.0,1.0,984.61798,455.29901,0.0,1.0,966.12799,437.99725,0.0,1.0
38,173.11279,475.74683,0.0,1.0,149.12045,453.45776,0.0,1.0,160.82443,476.4021,0.0,1.0,151.15366,416.31754,0.0,1.0,164.24513,469.52795,0.0,1.0,248.86885,445.07108,0.0,1.0,253.64597,471.79977,0.0,1.0,366.16412,488.02805,0.0,1.0,351.44498,439.72321,0.0,1.0,278.19138,609.46747,0.0,1.0,349.4595,426.92484,0.0,1.0,527.76038,403.42163,0.0,1.0,537.46497,438.70642,0.0,1.0,752.85248,436.91605,0.0,1.0,794.25171,459.29337,0.0,1.0,984.82812,457.62112,0.0,1.0,966.62415,435.80121,0.0,1.0
39,171.93735,478.6788,0.0,1.0,148.00589,455.83356,0.0,1.0,158.88222,479.24091,0.0,1.0,150.88487,416.74832,0.0,1.0,161.25874,471.41321,0.0,1.0,250.70187,444.24524,0.0,1.0,249.58102,474.15677,0.0,1.0,364.23657,489.80804,0.0,1.0,344.21719,452.83957,0.0,1.0,277.50388,612.0,0.0,1.0,345.79849,459.52942,0.0,1.0,531.81732,402.3035,0.0,1.0,537.75153,438.86591,0.0,1.0,753.28619,438.68741,0.0,1.0,793.29712,461.31912,0.0,1.0,982.73743,456.97855,0.0,1.0,964.55475,433.68042,0.0,1.0
40,173.03532,474.75607,0.0,1.0,148.34012,452.66119,0.0,1.0,158.54773,475.84003,0.0,1.0,148.3786,415.29816,0.0,1.0,156.6212,469.97797,0.0,1.0,246.90901,442.76865,0.0,1.0,242.0442,470.81213,0.0,1.0,361.1236,485.00269,0.0,1.0,337.28986,440.9382,0.0,1.0,283.48248,607.53204,0.0,1.0,365.5466,433.71527,0.0,1.0,533.70483,399.6207,0.0,1.0,536.6748,437.54504,0.0,1.0,771.0741,437.71283,0.0,1.0,808.95471,462.63086,0.0,1.0,993.02185,454.78067,0.0,1.0,972.96356,432.10843,0.0,1.0
41,173.19896,474.54541,0.0,1.0,148.54007,452.46021,0.0,1.0,158.7587,475.63217,0.0,1.0,148.58649,415.22446,0.0,1.0,156.94804,469.80157,0.0,1.0,246.77841,442.91135,0.0,1.0,242.44954,470.52133,0.0,1.0,361.00836,485.37781,0.0,1.0,338.12454,440.40271,0.0,1.0,283.22839,607.97516,0.0,1.0,365.44159,433.34341,0.0,1.0,532.77551,399.89523,0.0,1.0,536.05206,437.56409,0.0,1.0,769.83087,437.49255,0.0,1.0,807.89124,462.0639,0.0,1.0,992.66504,455.19348,0.0,1.0,972.72308,432.26178,0.0,1.0
42,175.64212,470.99573,0.0,1.0,149.89705,448.17416,0.0,1.0,157.24327,473.24277,0.0,1.0,148.85579,411.93457,0.0,1.0,149.82404,471.92236,0.0,1.0,248.62323,439.12747,0.0,1.0,237.41302,471.39047,0.0,1.0,360.86432,479.36633,0.0,1.0,331.42285,440.80511,0.0,1.0,294.00015,597.21851,0.0,1.0,379.52362,435.58423,0.0,1.0,544.45319,398.40289,0.0,1.0,542.68561,440.02106,0.0,1.0,790.16272,433.91156,0.0,1.0,828.04718,462.58795,0.0,1.0,1007.72113,450.04343,0.0,1.0,987.1192,426.55246,0.0,1.0
43,166.31197,473.40393,0.0,1.0,146.05394,448.90338,0.0,1.0,157.42856,468.77325,0.0,1.0,160.47868,400.76828,0.0,1.0,170.76576,447.20535,0.0,1.0,260.17737,431.17474,0.0,1.0,255.35228,453.46277,0.0,1.0,357.23615,497.72668,0.0,1.0,330.92712,467.13617,0.0,1.0,279.69193,612.0,0.0,1.0,299.465,546.43842,0.0,1.0,541.50616,380.21243,0.0,1.0,547.22693,413.04391,0.0,1.0,763.87189,441.86044,0.0,1.0,798.12384,453.93604,0.0,1.0,998.76361,442.82489,0.0,1.0,976.39172,415.50159,0.0,1.0
44,159.7934,463.90933,0.0,1.0,139.7245,441.09714,0.0,1.0,151.06047,461.77957,0.0,1.0,158.26068,395.49817,0.0,1.0,168.18683,444.9621,0.0,1.0,256.43765,419.56427,0.0,1.0,260.70981,444.7402,0.0,1.0,347.99774,483.35809,0.0,1.0,323.9856,455.27731,0.0,1.0,279.71057,598.43933,0.0,1.0,289.54727,525.40796,0.0,1.0,543.62518,366.96167,0.0,1.0,552.25085,402.07977,0.0,1.0,782.47644,436.85779,0.0,1.0,820.51654,455.67014,0.0,1.0,1003.57721,448.198,0.0,1.0,975.51129,429.3317,0.0,1.0
45,141.00452,461.2551,0.0,1.0,126.24098,440.93594,0.0,1.0,133.32596,461.06979,0.0,1.0,157.9005,393.09198,0.0,1.0,152.21379,439.82947,0.0,1.0,264.45596,386.01428,0.0,1.0,256.43112,416.90283,0.0,1.0,364.19351,479.43713,0.0,1.0,317.45587,465.83154,0.0,1.0,291.23425,594.88605,0.0,1.0,253.81801,553.13971,0.0,1.0,563.87549,337.31876,0.0,1.0,556.49542,373.48868,0.0,1.0,776.43323,429.72165,0.0,1.0,795.61066,455.79416,0.0,1.0,989.4021,443.89505,0.0,1.0,953.38843,436.4975,0.0,1.0
46,139.69684,461.55084,0.0,1.0,125.25891,441.27518,0.0,1.0,132.45996,461.27325,0.0,1.0,157.87752,393.36963,0.0,1.0,152.52127,439.67795,0.0,1.0,263.4418,386.17114,0.0,1.0,257.49527,417.04123,0.0,1.0,360.16748,480.6387,0.0,1.0,319.61227,468.64487,0.0,1.0,287.38834,595.64911,0.0,1.0,255.50839,557.88788,0.0,1.0,562.27985,336.77487,0.0,1.0,556.00836,372.83328,0.0,1.0,774.11908,429.29608,0.0,1.0,794.04718,455.12192,0.0,1.0,987.34167,442.63199,0.0,1.0,952.06592,435.48282,0.0,1.0
47,143.8049,443.10214,0.0,1.0,129.97754,423.15408,0.0,1.0,139.10616,441.53433,0.0,1.0,164.20522,379.80261,0.0,1.0,165.95715,419.89822,0.0,1.0,269.00256,377.70389,0.0,1.0,279.81641,384.04092,0.0,1.0,375.10959,480.3436,0.0,1.0,340.98169,406.2583,0.0,1.0,304.6759,599.74066,0.0,1.0,272.10681,485.93973,0.0,1.0,570.1051,318.35202,0.0,1.0,572.61548,342.83414,0.0,1.0,768.49353,423.92294,0.0,1.0,783.72687,433.76703,0.0,1.0,1011.79871,454.37054,0.0,1.0,950.1073,428.37518,0.0,1.0
48,183.02438,406.94995,0.0,1.0,175.7691,384.10593,0.0,1.0,178.34702,404.37762,0.0,1.0,212.57599,343.20874,0.0,1.0,199.22299,385.91229,0.0,1.0,288.35809,346.23819,0.0,1.0,302.74814,364.54816,0.0,1.0,350.16769,449.04236,0.0,1.0,379.98648,425.8623,0.0,1.0,294.20059,575.52618,0.0,1.0,342.56982,587.09186,0.0,1.0,534.30609,313.10706,0.0,1.0,535.78534,341.01031,0.0,1.0,704.49963,399.92078,0.0,1.0,731.27246,405.26553,0.0,1.0,986.9505,469.08179,0.0,1.0,937.78522,431.14713,0.0,1.0
49,160.54219,392.2558,0.0,1.0,143.36281,370.39783,0.0,1.0,157.16846,386.22556,0.0,1.0,163.91452,331.07993,0.0,1.0,179.72879,365.15637,0.0,1.0,257.45514,354.73535,0.0,1.0,278.50095,352.61386,0.0,1.0,371.01395,463.49551,0.0,1.0,338.90283,380.12473,0.0,1.0,315.23459,612.0,0.0,1.0,299.61319,485.77301,0.0,1.0,563.08301,304.47375,0.0,1.0,580.75092,329.01682,0.0,1.0,781.13635,385.57712,0.0,1.0,812.89136,391.08765,0.0,1.0,1042.76233,433.58206,0.0,1.0,1003.47327,401.54062,0.0,1.0
50,160.84175,380.30093,0.0,1.0,142.48726,355.23593,0.0,1.0,154.01851,374.78171,0.0,1.0,164.36063,310.7565,0.0,1.0,175.11522,353.81598,0.0,1.0,265.90817,332.80219,0.0,1.0,288.74051,343.98508,0.0,1.0,381.16422,455.10791,0.0,1.0,348.55481,391.39789,0.0,1.0,317.43256,612.0,0.0,1.0,292.12848,504.48578,0.0,1.0,589.91162,286.65332,0.0,1.0,607.04333,315.96884,0.0,1.0,781.92609,385.39554,0.0,1.0,814.69879,401.38983,0.0,1.0,1040.92407,430.50479,0.0,1.0,993.25671,407.51364,0.0,1.0
51,161.15152,379.30307,0.0,1.0,142.93776,354.64276,0.0,1.0,154.84056,373.75696,0.0,1.0,164.74323,310.60071,0.0,1.0,176.34091,352.62201,0.0,1.0,265.61179,332.57312,0.0,1.0,288.51102,342.66559,0.0,1.0,380.81082,454.13852,0.0,1.0,347.33527,389.34866,0.0,1.0,317.47101,612.0,0.0,1.0,292.06082,502.62015,0.0,1.0,587.92072,286.18646,0.0,1.0,605.11377,314.99524,0.0,1.0,781.58527,386.46198,0.0,1.0,813.94519,401.48416,0.0,1.0,1040.04053,432.19098,0.0,1.0,992.46417,408.31534,0.0,1.0
52,159.1441,373.50897,0.0,1.0,141.02655,348.49503,0.0,1.0,147.83331,370.50717,0.0,1.0,159.25772,310.90628,0.0,1.0,156.01384,359.70529,0.0,1.0,256.45538,332.64508,0.0,1.0,268.0531,349.21655,0.0,1.0,363.397,447.9642,0.0,1.0,338.18808,389.1958,0.0,1.0,312.30203,606.52557,0.0,1.0,326.97638,507.79553,0.0,1.0,592.91595,286.91324,0.0,1.0,599.97748,322.42178,0.0,1.0,782.72675,360.31259,0.0,1.0,815.78778,389.23294,0.0,1.0,1046.10254,412.28152,0.0,1.0,1002.01001,401.483,0.0,1.0
53,152.3788,357.09818,0.0,1.0,140.29037,337.91086,0.0,1.0,149.17058,355.36118,0.0,1.0,171.97374,303.90475,0.0,1.0,173.7605,341.89798,0.0,1.0,270.39755,308.04373,0.0,1.0,276.4516,332.77267,0.0,1.0,376.89914,445.57574,0.0,1.0,348.58826,425.61993,0.0,1.0,327.54367,579.06799,0.0,1.0,312.45779,505.37564,0.0,1.0,592.8186,282.30438,0.0,1.0,591.96027,318.87949,0.0,1.0,812.09967,376.01859,0.0,1.0,820.03589,399.7081,0.0,1.0,1065.68481,426.19724,0.0,1.0,1017.92523,414.01437,0.0,1.0
54,157.26143,334.61716,0.0,1.0,142.83739,311.73001,0.0,1.0,154.22536,334.05527,0.0,1.0,173.42442,273.09668,0.0,1.0,185.03214,321.19022,0.0,1.0,268.83551,283.03629,0.0,1.0,291.35031,314.01532,0.0,1.0,374.923,444.36905,0.0,1.0,361.75174,426.14929,0.0,1.0,327.29553,583.71179,0.0,1.0,317.01736,511.90732,0.0,1.0,570.24298,287.99106,0.0,1.0,579.77667,327.03055,0.0,1.0,783.6131,363.38297,0.0,1.0,797.70496,391.20847,0.0,1.0,1070.14453,434.33997,0.0,1.0,1007.09009,422.60172,0.0,1.0
55,153.36971,321.71411,0.0,1.0,141.50865,300.56296,0.0,1.0,152.6102,319.47714,0.0,1.0,175.8114,265.32614,0.0,1.0,185.795,305.48923,0.0,1.0,273.20886,274.8089,0.0,1.0,289.92194,304.66345,0.0,1.0,376.3244,447.89059,0.0,1.0,368.10706,440.1882,0.0,1.0,323.05984,597.42706,0.0,1.0,326.79132,534.80951,0.0,1.0,585.05841,280.80212,0.0,1.0,589.17303,319.17749,0.0,1.0,808.45056,368.68094,0.0,1.0,813.46362,394.80188,0.0,1.0,1076.59314,434.74149,0.0,1.0,1018.76367,423.13907,0.0,1.0
56,153.63242,321.60019,0.0,1.0,141.78355,300.45935,0.0,1.0,152.87189,319.47836,0.0,1.0,176.13802,265.12457,0.0,1.0,186.17035,305.52682,0.0,1.0,273.47656,274.59961,0.0,1.0,290.32529,305.17694,0.0,1.0,376.74063,448.04865,0.0,1.0,368.88376,441.49829,0.0,1.0,323.26486,597.78217,0.0,1.0,327.39648,535.87469,0.0,1.0,584.71594,281.01917,0.0,1.0,588.91943,319.80585,0.0,1.0,808.13049,367.52258,0.0,1.0,813.54327,395.06805,0.0,1.0,1074.79749,432.62225,0.0,1.0,1017.86279,423.21631,0.0,1.0
57,162.61256,323.97845,0.0,1.0,152.48814,301.18176,0.0,1.0,158.46577,317.39102,0.0,1.0,183.01366,267.4025,0.0,1.0,181.02776,303.27618,0.0,1.0,275.77048,293.43982,0.0,1.0,271.57422,323.72852,0.0,1.0,369.83835,460.54202,0.0,1.0,348.51172,459.57089,0.0,1.0,315.10324,612.0,0.0,1.0,312.6199,563.43872,0.0,1.0,585.11237,280.91382,0.0,1.0,581.76617,320.80307,0.0,1.0,821.12933,363.52585,0.0,1.0,827.10791,387.4946,0.0,1.0,1070.90466,410.98212,0.0,1.0,1033.81689,399.272,0.0,1.0
58,158.90018,309.30783,0.0,1.0,149.6805,290.12393,0.0,1.0,163.8933,302.43445,0.0,1.0,179.41975,255.95561,0.0,1.0,197.42549,281.36292,0.0,1.0,266.76196,272.11298,0.0,1.0,280.71304,301.18991,0.0,1.0,352.32278,430.34348,0.0,1.0,354.0632,443.46619,0.0,1.0,306.92203,588.60608,0.0,1.0,330.47391,568.3385,0.0,1.0,590.11578,273.0455,0.0,1.0,596.34412,313.36099,0.0,1.0,823.29901,370.72559,0.0,1.0,825.53955,396.47873,0.0,1.0,1078.84448,420.37839,0.0,1.0,1041.21558,416.3017,0.0,1.0
59,170.37842,300.49127,0.0,1.0,159.77092,280.11142,0.0,1.0,171.63416,293.48343,0.0,1.0,185.94873,244.02534,0.0,1.0,200.25719,273.19009,0.0,1.0,275.72525,271.10367,0.0,1.0,280.34848,296.96518,0.0,1.0,354.44775,413.99426,0.0,1.0,357.00778,417.25684,0.0,1.0,303.29169,566.52271,0.0,1.0,349.7399,557.26599,0.0,1.0,590.15149,271.49033,0.0,1.0,593.34082,310.08691,0.0,1.0,816.27893,373.31674,0.0,1.0,824.20538,393.67233,0.0,1.0,1074.13806,406.33926,0.0,1.0,1039.59534,393.37643,0.0,1.0
60,157.87138,295.71838,0.0,1.0,150.12166,275.51788,0.0,1.0,161.532,288.84518,0.0,1.0,186.9344,240.28027,0.0,1.0,197.79614,268.11063,0.0,1.0,275.13928,255.43706,0.0,1.0,285.72968,287.86667,0.0,1.0,354.15933,415.41455,0.0,1.0,361.31036,436.95557,0.0,1.0,307.83878,568.90594,0.0,1.0,342.92224,572.30927,0.0,1.0,597.96594,265.2059,0.0,1.0,600.83826,307.81656,0.0,1.0,839.21655,372.05334,0.0,1.0,840.91528,400.91272,0.0,1.0,1091.50659,423.5274,0.0,1.0,1054.9502,423.7706,0.0,1.0
61,171.67482,290.35574,0.0,1.0,161.4165,269.69537,0.0,1.0,170.69443,283.99377,0.0,1.0,188.81026,234.75031,0.0,1.0,196.37863,266.24405,0.0,1.0,280.76981,262.08884,0.0,1.0,276.09906,291.16232,0.0,1.0,360.74939,409.11914,0.0,1.0,350.19513,416.52222,0.0,1.0,310.15189,551.72064,0.0,1.0,342.21115,543.37573,0.0,1.0,597.18207,267.30301,0.0,1.0,593.95569,307.58389,0.0,1.0,823.05707,373.37927,0.0,1.0,823.15875,394.58566,0.0,1.0,1084.07605,413.00522,0.0,1.0,1041.5166,399.93066,0.0,1.0
62,164.32812,289.88333,0.0,1.0,153.32465,268.47772,0.0,1.0,164.99588,283.47375,0.0,1.0,183.38513,230.64169,0.0,1.0,197.51572,263.10306,0.0,1.0,278.1329,256.01608,0.0,1.0,284.73505,281.07358,0.0,1.0,358.017,412.95502,0.0,1.0,355.47119,408.37332,0.0,1.0,299.7478,569.68164,0.0,1.0,332.33859,554.19928,0.0,1.0,593.58551,260.9545,0.0,1.0,596.6087,298.79105,0.0,1.0,817.60956,370.36459,0.0,1.0,824.0896,389.49207,0.0,1.0,1083.18738,413.38116,0.0,1.0,1039.50061,397.65338,0.0,1.0
63,163.68596,279.38013,0.0,1.0,157.13956,259.42264,0.0,1.0,165.6702,271.49731,0.0,1.0,197.06244,225.04863,0.0,1.0,203.52161,250.62065,0.0,1.0,286.55966,251.82564,0.0,1.0,293.44745,268.80161,0.0,1.0,340.91425,410.34433,0.0,1.0,358.57043,399.22101,0.0,1.0,289.11771,564.82892,0.0,1.0,347.41815,555.85956,0.0,1.0,608.67407,254.91499,0.0,1.0,608.52911,290.32086,0.0,1.0,841.23022,367.6467,0.0,1.0,840.49738,387.04379,0.0,1.0,1084.19556,416.82611,0.0,1.0,1040.81836,409.60956,0.0,1.0
64,172.01031,278.42706,0.0,1.0,165.0961,256.83142,0.0,1.0,173.32272,270.18539,0.0,1.0,203.22772,218.77304,0.0,1.0,210.49847,247.18533,0.0,1.0,294.38489,245.74986,0.0,1.0,297.01108,265.76898,0.0,1.0,344.8941,418.26224,0.0,1.0,354.86279,413.6611,0.0,1.0,303.34637,547.71027,0.0,1.0,334.06152,556.59155,0.0,1.0,609.58136,259.84344,0.0,1.0,608.08899,294.8544,0.0,1.0,818.03088,363.16959,0.0,1.0,818.57526,376.59146,0.0,1.0,1073.0033,408.59195,0.0,1.0,1031.42676,389.8418,0.0,1.0
65,171.93427,278.60013,0.0,1.0,165.17114,256.98593,0.0,1.0,173.25348,270.42429,0.0,1.0,203.80786,218.71059,0.0,1.0,210.47475,247.30432,0.0,1.0,294.60611,244.98587,0.0,1.0,297.00522,265.49445,0.0,1.0,343.90656,416.75507,0.0,1.0,355.29575,413.29126,0.0,1.0,302.17371,547.73743,0.0,1.0,336.96988,557.112,0.0,1.0,609.50653,258.70963,0.0,1.0,607.59265,294.00858,0.0,1.0,818.20886,362.55429,0.0,1.0,818.2818,376.75101,0.0,1.0,1072.37,408.59467,0.0,1.0,1030.55505,390.83905,0.0,1.0
66,170.09576,284.06351,0.0,1.0,164.15535,263.28922,0.0,1.0,172.49564,275.25281,0.0,1.0,205.28206,223.38835,0.0,1.0,211.70154,248.46884,0.0,1.0,292.11356,244.40099,0.0,1.0,302.00098,260.30304,0.0,1.0,340.63037,413.64957,0.0,1.0,366.57285,403.52042,0.0,1.0,298.27219,550.92023,0.0,1.0,348.56894,555.60529,0.0,1.0,609.86841,254.27618,0.0,1.0,611.68085,288.36765,0.0,1.0,828.56519,372.60931,0.0,1.0,829.98444,388.05939,0.0,1.0,1078.51978,418.9765,0.0,1.0,1037.84851,407.16293,0.0,1.0
67,173.77155,278.22391,0.0,1.0,169.05324,257.78156,0.0,1.0,175.90262,269.91129,0.0,1.0,211.98331,219.21936,0.0,1.0,216.00623,244.45331,0.0,1.0,298.22662,238.71762,0.0,1.0,306.43896,254.82397,0.0,1.0,339.81787,408.17056,0.0,1.0,366.51569,398.90439,0.0,1.0,301.90018,541.18433,0.0,1.0,347.25754,548.19641,0.0,1.0,615.24426,255.31868,0.0,1.0,615.85614,289.03168,0.0,1.0,824.85236,371.3284,0.0,1.0,830.29437,384.99948,0.0,1.0,1072.65125,411.42599,0.0,1.0,1043.97485,395.8837,0.0,1.0
68,170.5598,276.13803,0.0,1.0,166.77119,256.03372,0.0,1.0,173.0546,266.71106,0.0,1.0,209.57661,218.44205,0.0,1.0,212.89098,240.79852,0.0,1.0,296.90173,240.72887,0.0,1.0,303.77139,253.31371,0.0,1.0,336.0672,407.09094,0.0,1.0,357.99701,392.74771,0.0,1.0,307.00372,524.58081,0.0,1.0,335.62555,531.15442,0.0,1.0,626.93427,251.83865,0.0,1.0,627.6684,284.25922,0.0,1.0,836.35419,373.22656,0.0,1.0,844.14648,384.46967,0.0,1.0,1080.14868,405.14697,0.0,1.0,1054.9248,387.74673,0.0,1.0
69,158.73598,270.62637,0.0,1.0,157.15187,251.38118,0.0,1.0,163.93213,261.37753,0.0,1.0,207.45125,214.3808,0.0,1.0,210.37718,233.48621,0.0,1.0,293.63406,224.64557,0.0,1.0,311.23035,237.42044,0.0,1.0,337.53964,398.86292,0.0,1.0,369.79349,391.42261,0.0,1.0,311.51031,505.37854,0.0,1.0,345.10812,522.40747,0.0,1.0,634.3559,245.40149,0.0,1.0,640.31726,278.12576,0.0,1.0,836.77435,371.41727,0.0,1.0,862.76068,383.97333,0.0,1.0,1076.60193,428.24564,0.0,1.0,1085.05383,412.58786,0.0,1.0
70,158.44649,270.36771,0.0,1.0,156.881,251.12479,0.0,1.0,163.70561,261.20819,0.0,1.0,207.31003,214.18625,0.0,1.0,210.3107,233.4641,0.0,1.0,293.45468,224.26871,0.0,1.0,311.20871,237.44444,0.0,1.0,337.76447,397.99725,0.0,1.0,369.95218,391.30893,0.0,1.0,311.70126,504.82977,0.0,1.0,345.41727,521.82855,0.0,1.0,633.45374,245.3228,0.0,1.0,639.4126,278.17712,0.0,1.0,836.07068,371.34967,0.0,1.0,861.77411,384.29648,0.0,1.0,1075.96472,428.31516,0.0,1.0,1083.72693,413.03351,0.0,1.0
71,159.08379,269.45346,0.0,1.0,157.9418,250.26613,0.0,1.0,164.43042,259.73199,0.0,1.0,209.84441,214.04027,0.0,1.0,211.63754,231.86218,0.0,1.0,297.86301,225.78244,0.0,1.0,313.35605,237.72191,0.0,1.0,343.29532,404.05856,0.0,1.0,371.89716,395.85742,0.0,1.0,314.9108,515.54517,0.0,1.0,340.94876,533.42596,0.0,1.0,639.78156,244.66881,0.0,1.0,644.14325,276.77628,0.0,1.0,841.66315,371.89825,0.0,1.0,863.18756,383.76123,0.0,1.0,1078.77417,428.08926,0.0,1.0,1082.8772,412.77002,0.0,1.0
72,160.75952,269.27396,0.0,1.0,159.28299,250.02859,0.0,1.0,166.17712,259.79874,0.0,1.0,210.54382,213.23831,0.0,1.0,213.32106,231.89539,0.0,1.0,297.5885,224.55554,0.0,1.0,313.54562,237.8716,0.0,1.0,342.2641,405.47961,0.0,1.0,370.25342,398.66879,0.0,1.0,312.55301,520.70074,0.0,1.0,339.01633,536.97803,0.0,1.0,636.99719,246.10472,0.0,1.0,641.40118,279.22839,0.0,1.0,844.02783,371.61615,0.0,1.0,864.19794,386.07773,0.0,1.0,1080.49133,429.2825,0.0,1.0,1081.87,417.55878,0.0,1.0
73,159.90121,268.32898,0.0,1.0,158.42564,248.94794,0.0,1.0,165.22536,259.52292,0.0,1.0,210.77338,212.83751,0.0,1.0,212.8242,233.22221,0.0,1.0,297.74661,224.36761,0.0,1.0,312.57507,239.88394,0.0,1.0,343.55371,406.45364,0.0,1.0,370.03403,402.32809,0.0,1.0,309.99091,525.55884,0.0,1.0,336.86935,541.40308,0.0,1.0,630.54071,246.48367,0.0,1.0,633.19208,280.54291,0.0,1.0,842.62225,368.1264,0.0,1.0,857.8952,385.34781,0.0,1.0,1080.51538,428.34778,0.0,1.0,1073.68408,419.7634,0.0,1.0
