frame_index,kp0_x,kp0_y,kp0_z,kp0_conf,kp1_x,kp1_y,kp1_z,kp1_conf,kp2_x,kp2_y,kp2_z,kp2_conf,kp3_x,kp3_y,kp3_z,kp3_conf,kp4_x,kp4_y,kp4_z,kp4_conf,kp5_x,kp5_y,kp5_z,kp5_conf,kp6_x,kp6_y,kp6_z,kp6_conf,kp7_x,kp7_y,kp7_z,kp7_conf,kp8_x,kp8_y,kp8_z,kp8_conf,kp9_x,kp9_y,kp9_z,kp9_conf,kp10_x,kp10_y,kp10_z,kp10_conf,kp11_x,kp11_y,kp11_z,kp11_conf,kp12_x,kp12_y,kp12_z,kp12_conf,kp13_x,kp13_y,kp13_z,kp13_conf,kp14_x,kp14_y,kp14_z,kp14_conf,kp15_x,kp15_y,kp15_z,kp15_conf,kp16_x,kp16_y,kp16_z,kp16_conf
12,792.37311,351.21021,0.0,1.0,801.61646,343.19525,0.0,1.0,788.07739,335.46628,0.0,1.0,784.07715,331.50439,0.0,1.0,742.60327,317.17468,0.0,1.0,703.3858,361.84549,0.0,1.0,653.28113,350.8262,0.0,1.0,648.02332,417.20596,0.0,1.0,553.56995,434.39154,0.0,1.0,666.31384,476.00204,0.0,1.0,575.4765,540.21368,0.0,1.0,470.13568,410.87082,0.0,1.0,437.92206,392.17929,0.0,1.0,324.78967,468.2471,0.0,1.0,315.00909,469.37515,0.0,1.0,154.49983,422.04617,0.0,1.0,158.91702,436.66711,0.0,1.0
13,793.8252,362.37103,0.0,1.0,804.37488,354.90189,0.0,1.0,791.7746,346.43497,0.0,1.0,787.21985,343.49237,0.0,1.0,748.1106,326.47623,0.0,1.0,702.63086,372.92902,0.0,1.0,654.40948,358.09906,0.0,1.0,646.82422,423.91208,0.0,1.0,557.75464,433.61942,0.0,1.0,665.67334,480.07272,0.0,1.0,577.86871,542.62677,0.0,1.0,463.47607,416.04333,0.0,1.0,432.11154,395.98444,0.0,1.0,320.98297,469.15784,0.0,1.0,311.47458,467.99258,0.0,1.0,171.63127,412.49136,0.0,1.0,175.73416,426.62329,0.0,1.0
14,792.8111,370.3028,0.0,1.0,806.56775,361.95953,0.0,1.0,790.04742,352.95447,0.0,1.0,794.54279,349.68781,0.0,1.0,745.27972,330.73419,0.0,1.0,706.44934,377.93948,0.0,1.0,651.90155,361.33109,0.0,1.0,651.5329,425.68164,0.0,1.0,560.22229,433.12561,0.0,1.0,669.93811,478.44949,0.0,1.0,577.71582,544.04736,0.0,1.0,462.82602,417.4581,0.0,1.0,427.16696,397.0741,0.0,1.0,320.28934,470.04745,0.0,1.0,308.34717,469.56339,0.0,1.0,180.40846,406.83984,0.0,1.0,185.42918,424.99265,0.0,1.0
15,796.67145,374.53207,0.0,1.0,805.72339,363.94138,0.0,1.0,794.79773,357.16556,0.0,1.0,783.60638,345.14999,0.0,1.0,754.75867,331.90121,0.0,1.0,694.1532,372.31775,0.0,1.0,666.57684,354.09421,0.0,1.0,615.5556,429.64792,0.0,1.0,556.66333,433.4328,0.0,1.0,647.53442,489.37234,0.0,1.0,574.60443,546.11218,0.0,1.0,453.99637,407.59335,0.0,1.0,438.45938,384.70145,0.0,1.0,322.48309,472.35519,0.0,1.0,316.64661,459.90652,0.0,1.0,178.46007,446.27893,0.0,1.0,175.08772,441.97302,0.0,1.0
16,799.86169,382.82269,0.0,1.0,809.79126,373.13754,0.0,1.0,799.52594,365.01221,0.0,1.0,789.77313,354.32507,0.0,1.0,761.76044,337.53354,0.0,1.0,698.85077,380.99664,0.0,1.0,670.41644,356.50693,0.0,1.0,617.07526,437.51089,0.0,1.0,555.4386,431.44061,0.0,1.0,645.48596,490.54962,0.0,1.0,574.53839,544.94336,0.0,1.0,450.91315,414.41772,0.0,1.0,434.71036,388.37927,0.0,1.0,312.42435,476.90781,0.0,1.0,305.87888,462.73935,0.0,1.0,162.84921,447.19586,0.0,1.0,159.2254,444.71637,0.0,1.0
17,802.11707,388.30331,0.0,1.0,812.90161,379.54886,0.0,1.0,802.28143,370.42145,0.0,1.0,793.51611,363.05737,0.0,1.0,764.46893,343.90021,0.0,1.0,700.27777,389.86499,0.0,1.0,671.52002,363.61609,0.0,1.0,618.16046,441.0062,0.0,1.0,555.36182,433.08218,0.0,1.0,643.4259,490.67322,0.0,1.0,574.56787,544.4422,0.0,1.0,451.935,418.061,0.0,1.0,435.30066,391.76331,0.0,1.0,319.1572,481.08801,0.0,1.0,311.91382,467.09561,0.0,1.0,169.48772,445.2406,0.0,1.0,166.70311,444.40933,0.0,1.0
18,803.8938,393.8999,0.0,1.0,815.44629,385.3631,0.0,1.0,804.60492,375.9559,0.0,1.0,795.21747,369.45233,0.0,1.0,766.3916,349.46313,0.0,1.0,697.57568,395.01755,0.0,1.0,671.11829,368.19336,0.0,1.0,615.40485,442.51703,0.0,1.0,556.00018,433.98441,0.0,1.0,645.05035,489.09634,0.0,1.0,575.61066,544.90082,0.0,1.0,444.24435,418.39334,0.0,1.0,428.76398,392.28976,0.0,1.0,317.96664,481.69525,0.0,1.0,310.96106,468.34354,0.0,1.0,174.9557,442.5408,0.0,1.0,171.49571,443.7829,0.0,1.0
19,800.05371,400.83405,0.0,1.0,812.2655,393.40399,0.0,1.0,802.54254,382.24939,0.0,1.0,792.58972,377.51971,0.0,1.0,765.92346,352.90915,0.0,1.0,695.35687,401.97321,0.0,1.0,670.01276,370.91074,0.0,1.0,617.70477,446.60764,0.0,1.0,555.91595,433.67291,0.0,1.0,647.88678,489.96964,0.0,1.0,576.90204,542.96979,0.0,1.0,443.74832,425.69659,0.0,1.0,428.97287,397.49951,0.0,1.0,311.03571,482.85132,0.0,1.0,301.88382,468.36163,0.0,1.0,164.25728,437.79391,0.0,1.0,161.96677,440.30255,0.0,1.0
20,799.9964,400.63394,0.0,1.0,812.32159,393.27637,0.0,1.0,802.61865,382.07562,0.0,1.0,792.70471,377.51547,0.0,1.0,766.08691,352.72571,0.0,1.0,695.37659,401.84879,0.0,1.0,669.59155,370.8627,0.0,1.0,618.13141,446.3049,0.0,1.0,555.71429,433.65256,0.0,1.0,648.16046,489.85638,0.0,1.0,576.91382,543.04358,0.0,1.0,443.69498,425.62302,0.0,1.0,428.62604,397.57935,0.0,1.0,311.71237,482.86499,0.0,1.0,302.28992,468.56424,0.0,1.0,166.48207,437.81424,0.0,1.0,164.29552,440.65503,0.0,1.0
21,799.95374,400.63037,0.0,1.0,812.27283,393.28653,0.0,1.0,802.591,382.08331,0.0,1.0,792.65198,377.50629,0.0,1.0,766.09735,352.7142,0.0,1.0,695.33807,401.77261,0.0,1.0,669.63837,370.82523,0.0,1.0,618.04297,446.21906,0.0,1.0,555.73846,433.66003,0.0,1.0,648.0835,489.84045,0.0,1.0,576.87646,543.07074,0.0,1.0,443.70822,425.63385,0.0,1.0,428.68851,397.59863,0.0,1.0,311.67563,482.91232,0.0,1.0,302.25171,468.6308,0.0,1.0,166.30779,437.85141,0.0,1.0,164.15042,440.7226,0.0,1.0
22,805.96564,407.67236,0.0,1.0,814.14703,399.04044,0.0,1.0,805.77856,391.9519,0.0,1.0,791.05054,380.45764,0.0,1.0,766.48425,365.76266,0.0,1.0,699.68329,400.30963,0.0,1.0,673.34082,378.25061,0.0,1.0,625.93976,440.85635,0.0,1.0,557.98401,436.6308,0.0,1.0,651.55927,486.84097,0.0,1.0,576.17944,542.18536,0.0,1.0,447.39023,422.69736,0.0,1.0,432.189,398.03101,0.0,1.0,308.39044,476.10696,0.0,1.0,305.10196,466.91882,0.0,1.0,161.79408,438.50226,0.0,1.0,158.01648,441.59766,0.0,1.0
23,811.02679,412.74936,0.0,1.0,817.5108,403.27579,0.0,1.0,808.49396,398.51071,0.0,1.0,793.69763,385.79715,0.0,1.0,767.45453,377.00156,0.0,1.0,703.54865,407.21866,0.0,1.0,679.04608,387.37766,0.0,1.0,626.46869,444.29483,0.0,1.0,560.9884,438.2674,0.0,1.0,652.47711,487.29663,0.0,1.0,575.21893,542.39661,0.0,1.0,448.27649,424.74167,0.0,1.0,434.34042,400.36017,0.0,1.0,302.43576,475.0759,0.0,1.0,304.4877,466.88617,0.0,1.0,152.42334,438.60925,0.0,1.0,146.95332,440.40741,0.0,1.0
24,808.15778,427.55527,0.0,1.0,818.90271,418.43692,0.0,1.0,807.28204,412.19437,0.0,1.0,803.71216,402.29785,0.0,1.0,769.9856,388.74649,0.0,1.0,719.73798,420.78036,0.0,1.0,674.90295,402.23334,0.0,1.0,659.35608,442.36877,0.0,1.0,556.21271,442.17456,0.0,1.0,674.73553,482.19812,0.0,1.0,582.58362,546.60376,0.0,1.0,466.69373,437.82214,0.0,1.0,439.77008,416.12338,0.0,1.0,318.85995,471.89343,0.0,1.0,315.11713,472.08621,0.0,1.0,184.27138,413.69113,0.0,1.0,186.53004,429.29257,0.0,1.0
25,808.14966,427.52454,0.0,1.0,818.90979,418.42862,0.0,1.0,807.34357,412.18201,0.0,1.0,803.70813,402.31854,0.0,1.0,770.13348,388.73898,0.0,1.0,719.58734,420.82104,0.0,1.0,675.03247,402.25171,0.0,1.0,659.18671,442.39011,0.0,1.0,556.28259,442.09753,0.0,1.0,674.61084,482.28351,0.0,1.0,582.26965,546.59613,0.0,1.0,466.53735,437.77927,0.0,1.0,439.77988,416.09772,0.0,1.0,319.02908,471.63675,0.0,1.0,315.35214,471.86508,0.0,1.0,185.05534,413.20703,0.0,1.0,187.27362,428.89572,0.0,1.0
26,809.13885,436.46002,0.0,1.0,820.34344,427.25909,0.0,1.0,808.68579,421.93228,0.0,1.0,806.00372,412.60245,0.0,1.0,772.50336,401.0192,0.0,1.0,722.34979,431.09833,0.0,1.0,675.32703,414.48001,0.0,1.0,661.4342,449.43701,0.0,1.0,557.7959,446.56842,0.0,1.0,672.16071,491.159,0.0,1.0,583.79449,543.11804,0.0,1.0,471.56424,442.34747,0.0,1.0,443.33279,422.72635,0.0,1.0,338.47308,474.30902,0.0,1.0,334.87631,475.92078,0.0,1.0,223.64075,415.42532,0.0,1.0,225.11909,432.41565,0.0,1.0
27,808.45557,442.31137,0.0,1.0,822.17419,434.67987,0.0,1.0,808.51135,426.09079,0.0,1.0,809.98956,422.93558,0.0,1.0,770.45636,403.20505,0.0,1.0,726.59418,441.2088,0.0,1.0,671.90631,417.93011,0.0,1.0,673.40662,451.22507,0.0,1.0,557.45221,444.41095,0.0,1.0,685.4469,484.7294,0.0,1.0,585.52094,542.53876,0.0,1.0,480.72052,448.9744,0.0,1.0,447.74826,426.14703,0.0,1.0,337.1593,477.47012,0.0,1.0,327.42905,474.64456,0.0,1.0,217.69212,412.06079,0.0,1.0,222.1358,426.86923,0.0,1.0
28,805.1626,445.85791,0.0,1.0,817.10431,440.91071,0.0,1.0,807.54895,429.08459,0.0,1.0,799.92352,428.41589,0.0,1.0,770.62817,400.44937,0.0,1.0,710.99072,442.75214,0.0,1.0,676.20477,403.76559,0.0,1.0,641.31293,462.57797,0.0,1.0,563.19916,437.93106,0.0,1.0,668.73743,487.20398,0.0,1.0,575.07043,535.4801,0.0,1.0,473.71915,440.94846,0.0,1.0,454.51004,408.8255,0.0,1.0,336.79669,494.58685,0.0,1.0,322.25214,469.37189,0.0,1.0,201.86896,463.22382,0.0,1.0,197.30191,452.90945,0.0,1.0
29,806.91364,447.46008,0.0,1.0,816.91479,441.92795,0.0,1.0,807.47943,432.16302,0.0,1.0,799.65417,429.30014,0.0,1.0,769.18079,406.40289,0.0,1.0,716.21844,443.34518,0.0,1.0,676.93079,407.95953,0.0,1.0,651.11957,460.58716,0.0,1.0,564.88464,439.16626,0.0,1.0,674.04437,485.49219,0.0,1.0,574.33563,535.05566,0.0,1.0,475.88724,442.57928,0.0,1.0,453.88568,411.10611,0.0,1.0,330.03067,492.41428,0.0,1.0,317.54422,468.58969,0.0,1.0,190.79675,464.06384,0.0,1.0,185.93991,452.78073,0.0,1.0
30,811.52063,449.46597,0.0,1.0,820.50195,443.1087,0.0,1.0,810.35211,435.22055,0.0,1.0,803.96411,430.64972,0.0,1.0,770.94415,412.40976,0.0,1.0,723.46338,445.27933,0.0,1.0,679.71747,413.04355,0.0,1.0,660.84332,459.44211,0.0,1.0,567.07855,441.375,0.0,1.0,683.44379,480.30319,0.0,1.0,574.47784,534.94421,0.0,1.0,478.81372,441.86139,0.0,1.0,454.14081,411.37234,0.0,1.0,330.48969,488.2406,0.0,1.0,320.29507,465.51477,0.0,1.0,192.24637,461.30026,0.0,1.0,186.64877,449.48755,0.0,1.0
31,811.59656,455.2049,0.0,1.0,821.50586,449.47516,0.0,1.0,811.06952,440.63455,0.0,1.0,805.55994,437.89835,0.0,1.0,771.67212,416.74985,0.0,1.0,725.04791,452.04663,0.0,1.0,679.03693,416.79745,0.0,1.0,663.28015,466.32748,0.0,1.0,566.62872,442.70499,0.0,1.0,682.70752,485.95145,0.0,1.0,575.37213,534.57172,0.0,1.0,483.83359,444.49399,0.0,1.0,457.79779,413.27905,0.0,1.0,335.08484,485.88419,0.0,1.0,321.8891,463.17331,0.0,1.0,200.90213,455.94379,0.0,1.0,196.34029,445.75739,0.0,1.0
32,811.73315,455.18314,0.0,1.0,821.77814,449.67014,0.0,1.0,811.6402,440.57263,0.0,1.0,805.81049,438.30911,0.0,1.0,772.81,416.56476,0.0,1.0,724.64368,452.5835,0.0,1.0,679.67261,416.67456,0.0,1.0,661.82385,467.4342,0.0,1.0,566.6189,442.73895,0.0,1.0,681.06836,486.69409,0.0,1.0,575.69635,535.30206,0.0,1.0,483.53351,444.33337,0.0,1.0,458.11496,412.9678,0.0,1.0,336.33853,485.81845,0.0,1.0,323.36636,462.83688,0.0,1.0,203.2684,455.09247,0.0,1.0,198.68573,444.98331,0.0,1.0
33,813.36224,458.64166,0.0,1.0,824.67798,453.27347,0.0,1.0,812.56354,443.82983,0.0,1.0,810.80969,443.52017,0.0,1.0,772.31421,420.40381,0.0,1.0,731.28857,457.7764,0.0,1.0,678.7464,421.46783,0.0,1.0,675.74585,468.24078,0.0,1.0,568.02368,444.09927,0.0,1.0,691.95453,485.89447,0.0,1.0,577.29095,535.50635,0.0,1.0,490.75858,446.84723,0.0,1.0,460.57037,415.65295,0.0,1.0,343.44638,484.17786,0.0,1.0,325.90622,462.78818,0.0,1.0,211.66844,449.24969,0.0,1.0,208.28319,442.23724,0.0,1.0
34,813.1731,461.73743,0.0,1.0,824.6684,457.8728,0.0,1.0,814.72131,447.1149,0.0,1.0,812.0578,447.42813,0.0,1.0,778.10828,420.74829,0.0,1.0,736.74384,459.13934,0.0,1.0,681.43585,419.89099,0.0,1.0,684.9729,469.15765,0.0,1.0,568.56616,442.63858,0.0,1.0,695.28802,483.39468,0.0,1.0,578.41626,535.25336,0.0,1.0,498.71024,452.08502,0.0,1.0,466.82199,419.24927,0.0,1.0,346.81958,484.47348,0.0,1.0,325.78937,460.36865,0.0,1.0,216.33899,452.07974,0.0,1.0,213.76324,443.23709,0.0,1.0
35,812.25781,463.38171,0.0,1.0,825.22339,460.547,0.0,1.0,815.4007,447.98422,0.0,1.0,815.03839,451.00894,0.0,1.0,781.23706,419.60202,0.0,1.0,740.05499,464.07663,0.0,1.0,683.61462,419.5567,0.0,1.0,690.15063,471.74704,0.0,1.0,570.08661,439.92343,0.0,1.0,702.78497,480.25446,0.0,1.0,578.66302,532.9967,0.0,1.0,501.30008,459.50327,0.0,1.0,468.80084,423.81769,0.0,1.0,344.79828,488.13229,0.0,1.0,320.79602,460.04568,0.0,1.0,212.06464,452.7576,0.0,1.0,210.46768,442.12674,0.0,1.0
36,813.53064,467.29187,0.0,1.0,825.87915,464.05539,0.0,1.0,815.81866,452.71487,0.0,1.0,816.09528,454.41925,0.0,1.0,781.20856,426.04001,0.0,1.0,742.04852,466.71368,0.0,1.0,685.35638,424.46915,0.0,1.0,693.83917,472.36182,0.0,1.0,570.46069,441.48053,0.0,1.0,707.64111,483.30722,0.0,1.0,579.84814,533.44348,0.0,1.0,502.63492,461.565,0.0,1.0,469.5986,426.88187,0.0,1.0,342.88647,488.62622,0.0,1.0,320.77466,463.0426,0.0,1.0,209.58304,455.17007,0.0,1.0,207.62975,446.22824,0.0,1.0
37,813.17676,468.48093,0.0,1.0,825.07025,465.36914,0.0,1.0,816.27539,454.28421,0.0,1.0,813.15576,455.17294,0.0,1.0,782.15436,427.67944,0.0,1.0,736.96002,463.54474,0.0,1.0,685.78918,427.30692,0.0,1.0,689.6347,461.97369,0.0,1.0,570.81854,445.43777,0.0,1.0,709.49091,476.46326,0.0,1.0,581.47992,534.46863,0.0,1.0,500.83939,460.30814,0.0,1.0,471.02832,428.70322,0.0,1.0,348.0484,488.39685,0.0,1.0,326.58301,466.22876,0.0,1.0,216.52144,455.42426,0.0,1.0,214.98219,448.86987,0.0,1.0
38,812.52057,473.28241,0.0,1.0,824.39508,470.12836,0.0,1.0,815.39136,459.64685,0.0,1.0,813.99292,458.82986,0.0,1.0,781.78339,432.58755,0.0,1.0,741.83112,463.95557,0.0,1.0,686.53284,430.10474,0.0,1.0,703.53699,455.73965,0.0,1.0,574.47095,443.97736,0.0,1.0,724.68933,474.99597,0.0,1.0,582.9306,536.7663,0.0,1.0,504.47955,461.8782,0.0,1.0,472.18811,430.9101,0.0,1.0,353.27463,491.20657,0.0,1.0,329.73895,469.56839,0.0,1.0,222.1366,455.02448,0.0,1.0,221.16426,448.52246,0.0,1.0
39,809.99365,475.67044,0.0,1.0,823.04529,473.45819,0.0,1.0,813.33356,462.20203,0.0,1.0,812.7912,464.4534,0.0,1.0,779.62469,437.14267,0.0,1.0,738.07703,469.82333,0.0,1.0,684.71124,438.38831,0.0,1.0,702.79938,457.00516,0.0,1.0,577.27124,447.14722,0.0,1.0,727.89612,473.83505,0.0,1.0,586.63013,540.09857,0.0,1.0,498.58295,466.2692,0.0,1.0,466.23111,436.63318,0.0,1.0,339.99527,487.61115,0.0,1.0,319.6817,470.41666,0.0,1.0,211.3015,435.1048,0.0,1.0,212.56703,435.26947,0.0,1.0
40,809.14447,480.92728,0.0,1.0,822.41174,479.07529,0.0,1.0,812.79315,467.73541,0.0,1.0,811.61078,470.66501,0.0,1.0,779.15826,442.89569,0.0,1.0,735.08673,474.78934,0.0,1.0,686.01111,442.32535,0.0,1.0,702.10071,459.01389,0.0,1.0,580.31506,445.66922,0.0,1.0,735.68805,476.41217,0.0,1.0,583.12592,536.13391,0.0,1.0,498.80087,470.42963,0.0,1.0,468.97232,440.73553,0.0,1.0,343.25381,491.72879,0.0,1.0,325.27176,474.41684,0.0,1.0,221.51384,438.43835,0.0,1.0,223.56334,439.01764,0.0,1.0
41,808.14471,480.44983,0.0,1.0,821.43518,479.05875,0.0,1.0,812.06458,467.29507,0.0,1.0,810.49835,471.65829,0.0,1.0,778.65833,442.89038,0.0,1.0,735.20312,477.21817,0.0,1.0,684.90918,442.69205,0.0,1.0,704.13403,465.22104,0.0,1.0,581.49823,447.0668,0.0,1.0,737.48102,483.52194,0.0,1.0,585.2594,538.93817,0.0,1.0,499.28854,470.88336,0.0,1.0,468.75641,440.39453,0.0,1.0,346.29514,493.46252,0.0,1.0,327.35751,474.70547,0.0,1.0,225.51239,438.88693,0.0,1.0,227.32735,438.32211,0.0,1.0
